Elevation_,x,y
1776.5384,663348.8177650208,5884237.7821115246
1776.5351,663350.7107819710,5884237.0008034389
1776.5647,663352.6069593350,5884236.2113642171
1776.5811,663354.2834485646,5884234.9530338440
1776.6008,663355.8491763331,5884233.4586679805
1776.6237,663357.7096456264,5884232.5740400879
1776.6368,663360.1204184192,5884232.9371715179
1776.6368,663362.2292721954,5884232.5647255667
1776.6598,663364.0233270746,5884231.5750674969
1776.6303,663365.9053463446,5884230.7349348627
1776.5745,663367.7632662872,5884229.8445453309
1776.5647,663369.6162233172,5884228.9306051591
1776.5450,663371.4052016271,5884227.9306444759
1776.5253,663373.0206011378,5884226.6257019723
1776.4925,663374.7878475944,5884225.5748974001
1776.4728,663376.4835171590,5884224.4032966672
1776.4564,663378.1942338648,5884223.2544778371
1776.3678,663379.9250090322,5884222.1407481320
1776.2661,663381.8335143804,5884221.3105423860
1776.1644,663383.9060117236,5884220.7676239805
1776.0889,663385.8381136584,5884219.9670616295
1776.0004,663387.5287716524,5884218.7852728739
1775.9052,663389.0800357228,5884217.3636889588
1775.8626,663390.6671383722,5884215.9863051064
1775.7838,663392.3248246710,5884214.7136513423
1775.6985,663394.0814263350,5884213.6173964087
1775.5804,663395.8632257456,5884212.5903657740
1775.5115,663397.6791621646,5884211.6338660661
1775.4590,663399.7050173468,5884211.1003884962
1775.4459,663401.6632809024,5884210.4511494897
1775.4262,663403.4830539068,5884209.4844275396
1775.4393,663405.2472506550,5884208.4231746048
1775.4426,663407.0102112766,5884207.3647751221
1775.4492,663408.7904423246,5884206.3800064391
1775.4689,663410.5829036802,5884205.4003314665
1775.5312,663412.3541643504,5884204.3581388118
1775.5378,663414.1375113958,5884203.3252660520
1775.6067,663415.8822913120,5884202.2535570310
1775.6559,663417.7027057888,5884201.2760616150
1775.6952,663419.6438951222,5884200.5732480362
1775.6788,663421.4834757460,5884199.6668878784
1775.6854,663423.3383536030,5884198.7936734287
1775.6427,663425.1885000512,5884197.9019266507
1775.6427,663427.0122481976,5884196.9723148746
1775.6132,663428.8603731738,5884196.0789417503
1775.5804,663430.6736960134,5884195.1287114387
1775.5607,663432.5130469396,5884194.2036416158
1775.5345,663434.3523319284,5884193.3021752154
1775.5246,663436.1857032678,5884192.4109743712
1775.5410,663437.9209757616,5884191.2545499569
1775.5410,663439.7142723626,5884190.2369452920
1775.5509,663441.7749926882,5884189.8691282608
1775.5279,663443.9185821208,5884189.6330723902
1775.4557,663446.1862725992,5884189.5248381468
1775.3868,663448.3961417110,5884189.2108746255
1775.3245,663449.8543370228,5884187.6763522578
1775.2655,663451.4992352566,5884186.4708679151
1775.1769,663453.2710189160,5884185.4334951565
1775.1408,663455.0204476276,5884184.3478172366
1775.1145,663456.7284880176,5884183.2313347021
1775.0916,663458.4777455814,5884182.1900785342
1775.0620,663460.0989539372,5884180.9106364409
1775.0817,663461.7838689518,5884179.7311260682
1775.1375,663463.5117044348,5884178.6398160793
1775.2064,663465.2095520656,5884177.4861340355
1775.2786,663466.8209976988,5884176.1411135523
1775.3311,663468.6261800280,5884175.1980794668
1775.3836,663470.4726943666,5884174.3367338181
1775.4000,663472.3814357542,5884173.6265995521
1775.3868,663474.4401773218,5884173.2089576451
1775.3868,663476.3475701404,5884172.4439974995
1775.4525,663478.2281819206,5884171.6287998371
1775.4886,663480.1076888356,5884170.8263698304
1775.4689,663481.8805411662,5884169.8426000923
1775.4328,663483.4121129896,5884168.3726065662
1775.4098,663485.1379827070,5884167.2566297855
1775.3639,663486.9742345562,5884166.3483984554
1775.3147,663488.9013457678,5884165.6443523932
1775.3278,663490.8600405364,5884164.9932699921
1775.2458,663492.7404051519,5884164.1540189162
1775.1441,663494.5436553163,5884163.1696194420
1775.0653,663496.3484489988,5884162.1989685781
1775.0456,663498.1415306109,5884161.2178981733
1774.9931,663500.0032068345,5884160.3723342726
1774.9636,663501.8511733098,5884159.5041462379
1774.8882,663503.5515554294,5884158.3277377067
1774.8389,663505.1973090548,5884157.0014910009
1774.8947,663507.1000158428,5884156.2406138442
1774.9603,663508.9698491162,5884155.4213858657
1774.9899,663511.2301974306,5884155.3344205907
1775.0784,663513.2971084780,5884154.8367938623
1775.1244,663515.2293094810,5884154.0466394676
1775.1539,663516.7365156942,5884152.5956445672
1775.1178,663518.0633878472,5884150.8531272076
1775.0916,663519.6494240609,5884149.5029146709
1775.0653,663521.3291507604,5884148.2797113387
1775.0260,663523.0062062204,5884147.0050877016
1774.9899,663524.7597563296,5884145.9567631930
1774.9800,663526.5506236566,5884144.9898793912
1774.9505,663528.6318468164,5884144.6665555248
1774.9078,663530.6233095988,5884144.1462105960
1774.8357,663532.5364402082,5884143.5125197265
1774.7766,663534.3487654290,5884142.6282083839
1774.6815,663536.3176743404,5884141.9769351864
1774.6060,663538.1626767872,5884141.1056530662
1774.5240,663539.9802481614,5884140.1599491034
1774.4092,663541.5311787633,5884138.7542103920
1774.3927,663543.1780665350,5884137.4502833849
1774.4092,663544.9623126766,5884136.4634723896
1774.4026,663546.6649243674,5884135.3500638036
1774.3927,663548.5799616898,5884134.6645575073
1774.3403,663550.8194288700,5884134.5925979568
1774.2976,663553.0506227488,5884134.3916431498
1774.3468,663555.1395613712,5884133.8658351647
1774.4026,663556.7661575542,5884132.6518551186
1774.4649,663557.9585818314,5884130.7572323317
1774.4912,663559.5065552100,5884129.3578561554
1774.5437,663561.0941821338,5884128.0107168891
1774.6158,663562.7012641184,5884126.6927456344
1774.7208,663564.4569783832,5884125.6659980677
1774.8127,663566.3865924352,5884124.9562770734
1774.8947,663568.5023165788,5884124.5751336636
1774.9800,663570.3721216206,5884123.7554820646
1775.0948,663572.0636724626,5884122.5833602780
1775.2195,663573.8536260755,5884121.6143464698
1775.2851,663575.5560213020,5884120.4978224859
1775.3606,663577.2577942770,5884119.3897400275
1775.4459,663578.9921262590,5884118.3099364396
1775.5050,663580.7270700368,5884117.2633349644
1775.5509,663582.4479177472,5884116.1936504617
1775.5804,663584.2647125658,5884115.3440261614
1775.6001,663586.1204606582,5884114.5416047974
1775.6526,663587.8462650726,5884113.4622928277
1775.7051,663589.6194052678,5884112.4930452304
1775.7740,663591.3729126720,5884111.4959606705
1775.8396,663593.3197666862,5884110.9002979845
1775.8626,663595.4798157004,5884110.7747658193
1775.8560,663597.3010452170,5884109.9780747648
1775.8527,663599.1661411566,5884109.1965757497
1775.8560,663601.0302146178,5884108.3978954954
1775.8823,663602.7882584716,5884107.3937322162
1775.9282,663604.5547556246,5884106.4130175058
1776.0069,663606.3376049538,5884105.4895354705
1775.9938,663608.1041768126,5884104.5106060524
1775.9774,663609.9377652511,5884103.6249313913
1775.9708,663611.9765914320,5884103.1438686475
1775.9577,663614.0582887598,5884102.7091407897
1775.9282,663616.0376781460,5884102.1072479011
1775.9643,663617.0965458062,5884101.4913290599
1775.9708,663617.6594956174,5884100.8395674201
1776.0200,663618.5834418284,5884099.9708600575
1776.0430,663619.2601250618,5884099.4933349257
1776.1218,663620.9540041286,5884098.3145166961
1776.1578,663622.7353510602,5884097.2917811796
1776.1152,663624.7646748634,5884096.7493827231
1776.1316,663626.7214945606,5884096.0702304952
1776.1808,663628.5793751454,5884095.1821621954
1776.2792,663630.3261403242,5884094.1237329636
1776.3678,663631.7877766688,5884092.5243535740
1776.4662,663633.4424765134,5884091.2501168931
1776.5187,663635.3249332558,5884090.4200091157
1776.5581,663637.1721490844,5884089.5518448735
1776.5679,663639.0634965498,5884088.7539976612
1776.6467,663640.8746362349,5884087.8290432114
1776.7057,663642.6678887450,5884086.8584960224
1776.7517,663644.4758319802,5884085.8857783368
1776.7681,663646.5531789762,5884085.4806446126
1776.7320,663648.3754642560,5884084.5670961784
1776.6762,663650.2266124752,5884083.7233439861
1776.5844,663652.1276062984,5884082.9789421316
1776.5023,663653.6850123472,5884081.5755734779
1776.5286,663655.3681382946,5884080.4038598789
1776.5483,663657.2482390064,5884079.5821420886
1776.5844,663659.1289878729,5884078.7827160321
1776.5548,663661.0196734586,5884077.9966570018
1776.5548,663662.9305311596,5884077.2796524726
1776.5155,663665.2216941013,5884077.1830083625
1776.5089,663666.0248606791,5884076.9405106772
1776.4794,663667.1927146714,5884076.4810853722
1776.4564,663668.9882735204,5884075.4923656816
1776.3973,663670.4184974574,5884073.9771040184
1776.3514,663671.0681451384,5884073.4885309739
1776.3645,663671.3977883474,5884073.2395654190
1776.2891,663672.0131887132,5884072.6896979408
1776.1742,663673.3651635230,5884070.9801432500
1776.1250,663674.8881966376,5884069.4899841920
1776.0561,663676.5897502314,5884068.2991982820
1776.0233,663678.3402204332,5884067.2114055539
1775.9479,663680.2078255248,5884066.3455114942
1775.8494,663682.1075845202,5884065.5905010337
1775.7937,663684.0136161366,5884064.8422746509
1775.7116,663686.1235106732,5884064.4897091454
1775.6001,663688.2170959784,5884064.0963926399
1775.5115,663690.0897718938,5884063.2411416853
1775.4623,663691.7361715330,5884061.9496048316
1775.4459,663693.3546158668,5884060.6305032177
1775.5017,663695.0499711910,5884059.4290455524
1775.5542,663696.7916472086,5884058.3064422440
1775.5574,663698.5564350632,5884057.2296114238
1775.5246,663700.3155792726,5884056.1256432217
1775.4918,663702.2560564416,5884055.3918491676
1775.4262,663704.3728641942,5884055.0195966018
1775.3344,663706.2362188046,5884054.1429893803
1775.3015,663708.0912478018,5884053.2549642650
1775.3179,663709.8908397580,5884052.2645037593
1775.2851,663711.5226662126,5884050.9366229177
1775.3015,663713.2926756286,5884049.8720006170
1775.3409,663715.0862479806,5884048.8792209588
1775.3836,663716.8876908460,5884047.9073092965
1775.4000,663718.8255773888,5884047.2338933758
1775.4229,663720.8498843780,5884046.7491504960
1775.4098,663722.6803566730,5884045.8382464061
1775.4295,663724.4360497210,5884044.8239125628
1775.4656,663726.2259840844,5884043.8474916993
1775.4984,663727.9560609560,5884042.7036816981
1775.5574,663729.7031366559,5884041.6275932929
1775.5607,663731.4894914874,5884040.6166465962
1775.6165,663733.2843938082,5884039.6047674669
1775.6788,663735.6242072152,5884039.8513105223
1775.6788,663737.9505973140,5884039.8939698162
1775.7116,663740.0513009704,5884039.3966994295
1775.7215,663741.6957238852,5884038.1774851745
1775.7149,663743.2399141828,5884036.7912848620
1775.6985,663744.9750625206,5884035.7171328459
1775.6952,663746.8027144758,5884034.7869899357
1775.6985,663748.6287955528,5884033.8262856137
1775.7281,663750.4716748154,5884032.9214936607
1775.7182,663752.0508308554,5884031.6070820400
1775.7248,663753.7159022000,5884030.4136289963
1775.6985,663755.4017488606,5884029.2381440867
1775.6526,663757.1455805256,5884028.1454753373
1775.6099,663758.8988057234,5884027.0879787356
1775.5542,663760.6339734812,5884025.9957948374
1775.5050,663762.3732919656,5884024.8959590849
1775.4557,663764.2697230114,5884024.0900927903
1775.3606,663766.0117943510,5884023.0039363075
1775.2950,663767.7842811634,5884021.9734889930
1775.2950,663769.5045042218,5884020.8478398826
1775.3179,663771.2403051462,5884019.7942064675
1775.3311,663772.9416436962,5884018.5933128502
1775.3344,663774.6963002448,5884017.5314167328
1775.3344,663776.6243010192,5884016.8241708074
1775.3475,663778.6493850024,5884016.3310156260
1775.3278,663780.5663031952,5884015.5968928197
1775.3540,663782.4518435920,5884014.7803064808
1775.3704,663784.2470951031,5884013.7725770185
1775.4131,663786.0059267364,5884012.7161718998
1775.4262,663787.7780372344,5884011.6498656878
1775.4426,663789.5857327729,5884010.6744075622
1775.4656,663791.4077907440,5884009.7201505732
1775.4951,663793.2107060800,5884008.7296103314
1775.5181,663795.0681909316,5884007.8374698097
1775.4590,663797.0564720362,5884007.2382901004
1775.4328,663798.9789198040,5884006.4857685287
1775.3803,663800.8919670624,5884005.7160023162
1775.3409,663802.7213167426,5884004.7957358398
1775.3475,663804.4701571844,5884003.7415568847
1775.3278,663806.2734199855,5884002.7724113492
1775.2687,663808.0084817848,5884001.6525150910
1775.2523,663809.7329136676,5884000.5180043159
1775.2326,663811.4875341734,5883999.4654726079
1775.1539,663813.2626862726,5883998.4066278692
1775.0850,663815.2007624992,5883997.7031924613
1775.0391,663817.2940087826,5883997.3230572063
1775.0095,663819.2451480814,5883996.6317606522
1774.9735,663821.1576733819,5883995.9010663340
1774.9702,663822.9634867370,5883994.9438163806
1774.9800,663824.6818730704,5883993.7960768770
1775.0227,663826.4275607198,5883992.7088397378
1775.0784,663828.1022850128,5883991.5007089367
1775.1441,663829.8174575344,5883990.3607668728
1775.1998,663831.5761608300,5883989.2969129989
1775.2261,663833.2974239178,5883988.1219951352
1775.2753,663835.1108985740,5883987.1663472541
1775.3409,663837.2188162878,5883986.9379276466
1775.3934,663839.2770982122,5883986.5491474308
1775.4459,663841.2548442418,5883985.9585330496
1775.4918,663843.1569417078,5883985.1898564063
1775.5476,663844.8492995782,5883984.0211926727
1775.5804,663846.5897832842,5883982.9707511878
1775.5443,663848.3898069453,5883981.9968335088
1775.5279,663850.3671101244,5883981.4055395257
1775.4820,663852.2736954150,5883980.6724272566
1775.4656,663854.2379783896,5883980.0481774211
1775.4393,663856.2999873576,5883979.5720145330
1775.4131,663858.2493687788,5883978.8599629672
1775.3770,663859.7897609228,5883977.4373692945
1775.3836,663861.6065050260,5883976.5021073623
1775.3311,663863.2660012840,5883975.2985897977
1775.2720,663864.9798567010,5883974.1897911262
1775.2097,663866.7434234108,5883973.1292331945
1775.1605,663868.5465478032,5883972.1275923690
1775.1178,663870.4407660464,5883971.3033184921
1775.0817,663872.2154635584,5883970.2742078751
1775.0522,663874.0203087158,5883969.2889954615
1775.0227,663875.8241533610,5883968.2938398216
1774.9931,663877.6633167268,5883967.3855154943
1774.9374,663879.6508108954,5883966.7238771999
1774.8718,663881.5124997408,5883965.8372565918
1774.8029,663883.3159094414,5883964.8509963453
1774.7471,663884.9175120328,5883963.5309342053
1774.6946,663886.4489211410,5883962.0655078217
1774.6355,663888.1006278216,5883960.8077299017
1774.6060,663889.8150812445,5883959.6582077425
1774.6060,663891.6434092112,5883958.7335959831
1774.6257,663893.4514204320,5883957.7658684039
1774.6716,663895.2409867740,5883956.7649986222
1774.7569,663897.0764428334,5883955.8810505280
1774.8619,663898.9202513224,5883955.0195460860
1774.9078,663900.7676716250,5883954.1602812642
1774.9472,663902.8179152636,5883953.7346201604
1774.9964,663904.6824434776,5883952.9182523321
1774.9964,663906.3266936970,5883951.6670175577
1775.0948,663908.0640156568,5883950.5941087063
1775.1473,663909.8453211968,5883949.5663504032
1775.1769,663911.8119115948,5883949.0125718545
1775.1834,663913.7439729124,5883948.3940363908
1775.1539,663915.7521142307,5883947.9212906891
1775.1211,663917.6781075026,5883947.3037742190
1775.0489,663919.5814415498,5883946.6253580190
1775.0161,663921.1777220180,5883945.2417700524
1775.0456,663922.9646945796,5883944.1994011281
1775.0850,663924.7683943768,5883943.2267495757
1775.1145,663926.7965380324,5883942.8260638723
1775.1408,663928.6995630390,5883942.0900752479
1775.1605,663930.5504926718,5883941.2186933178
1775.1342,663932.3694282498,5883940.2397730583
1775.0555,663933.8753733742,5883938.4626155505
1775.0358,663935.4825959996,5883936.6687658513
1775.0325,663937.2582098988,5883935.0799783049
1775.0358,663939.1681214826,5883933.6619072501
1775.0784,663941.1835785786,5883932.5064319707
1775.0850,663943.3232166828,5883930.8798696781
1775.0653,663945.7323639950,5883929.3521510605
1774.9571,663947.8385182478,5883929.4588663150
1774.8652,663950.2791414619,5883928.7307913769
1774.7733,663952.8245762512,5883928.2396785794
1774.7405,663955.2448184720,5883928.2865384016
1774.6618,663957.6626472564,5883928.5688115126
1774.5666,663959.6397229738,5883929.4723587297
1774.5141,663961.6667053462,5883930.3673687279
1774.4157,663963.9542936377,5883931.1155149052
1774.3042,663965.5010123895,5883932.5126458202
1774.3009,663966.9258892288,5883934.0298739122
1774.2910,663968.5594195684,5883935.4529100424
1774.2910,663970.2376507276,5883936.8627770757
1774.2943,663971.3801853778,5883938.5585294794
1774.2714,663971.7617360308,5883940.6580637991
1774.1893,663972.5776209669,5883942.5477493471
1774.0712,663973.7525745383,5883944.2541861776
1774.0614,663974.2637687332,5883946.3485763203
